Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","534","Sint Maarten (partie néerlandaise)","6226","Valeur","7009","Cost of legumes, nuts and seeds","2017","2017","PPP dollar per person per day","0.328","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","534","Sint Maarten (partie néerlandaise)","6226","Valeur","7010","Cost of vegetables","2017","2017","PPP dollar per person per day","0.91","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","534","Sint Maarten (partie néerlandaise)","6226","Valeur","7011","Cost of fruits","2017","2017","PPP dollar per person per day","0.905","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","534","Sint Maarten (partie néerlandaise)","6226","Valeur","7012","Cost of oils and fats","2017","2017","PPP dollar per person per day","0.195","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","534","Sint Maarten (partie néerlandaise)","6121","Valeur","7005","Percentage of the population unable to afford a healthy diet (percent)","2017","2017","%","","O","Valeur manquante"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","534","Sint Maarten (partie néerlandaise)","6121","Valeur","7005","Percentage of the population unable to afford a healthy diet (percent)","2018","2018","%","","O","Valeur manquante"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","534","Sint Maarten (partie néerlandaise)","6121","Valeur","7005","Percentage of the population unable to afford a healthy diet (percent)","2019","2019","%","","O","Valeur manquante"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","534","Sint Maarten (partie néerlandaise)","6121","Valeur","7005","Percentage of the population unable to afford a healthy diet (percent)","2020","2020","%","","O","Valeur manquante"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","534","Sint Maarten (partie néerlandaise)","6132","Valeur","7006","Number of people unable to afford a healthy diet (million)","2017","2017","millions","","O","Valeur manquante"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","534","Sint Maarten (partie néerlandaise)","6132","Valeur","7006","Number of people unable to afford a healthy diet (million)","2018","2018","millions","","O","Valeur manquante"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","534","Sint Maarten (partie néerlandaise)","6132","Valeur","7006","Number of people unable to afford a healthy diet (million)","2019","2019","millions","","O","Valeur manquante"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","534","Sint Maarten (partie néerlandaise)","6132","Valeur","7006","Number of people unable to afford a healthy diet (million)","2020","2020","millions","","O","Valeur manquante"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","703","Slovaquie","6226","Valeur","7004","Cost of a healthy diet (PPP dollar per person per day)","2017","2017","PPP dollar per person per day","3.013","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","703","Slovaquie","6226","Valeur","7004","Cost of a healthy diet (PPP dollar per person per day)","2018","2018","PPP dollar per person per day","3.102","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","703","Slovaquie","6226","Valeur","7004","Cost of a healthy diet (PPP dollar per person per day)","2019","2019","PPP dollar per person per day","3.105","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","703","Slovaquie","6226","Valeur","7004","Cost of a healthy diet (PPP dollar per person per day)","2020","2020","PPP dollar per person per day","3.15","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","703","Slovaquie","6226","Valeur","7007","Cost of starchy staples","2017","2017","PPP dollar per person per day","0.35","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","703","Slovaquie","6226","Valeur","7008","Cost of animal source foods","2017","2017","PPP dollar per person per day","0.667","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","703","Slovaquie","6226","Valeur","7009","Cost of legumes, nuts and seeds","2017","2017","PPP dollar per person per day","0.311","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","703","Slovaquie","6226","Valeur","7010","Cost of vegetables","2017","2017","PPP dollar per person per day","0.974","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","703","Slovaquie","6226","Valeur","7011","Cost of fruits","2017","2017","PPP dollar per person per day","0.634","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","703","Slovaquie","6226","Valeur","7012","Cost of oils and fats","2017","2017","PPP dollar per person per day","0.077","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","703","Slovaquie","6121","Valeur","7005","Percentage of the population unable to afford a healthy diet (percent)","2017","2017","%","2","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","703","Slovaquie","6121","Valeur","7005","Percentage of the population unable to afford a healthy diet (percent)","2018","2018","%","2.4","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","703","Slovaquie","6121","Valeur","7005","Percentage of the population unable to afford a healthy diet (percent)","2019","2019","%","1.2","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","703","Slovaquie","6121","Valeur","7005","Percentage of the population unable to afford a healthy diet (percent)","2020","2020","%","1.2","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","703","Slovaquie","6132","Valeur","7006","Number of people unable to afford a healthy diet (million)","2017","2017","millions","0.1","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","703","Slovaquie","6132","Valeur","7006","Number of people unable to afford a healthy diet (million)","2018","2018","millions","0.1","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","703","Slovaquie","6132","Valeur","7006","Number of people unable to afford a healthy diet (million)","2019","2019","millions","0.1","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","703","Slovaquie","6132","Valeur","7006","Number of people unable to afford a healthy diet (million)","2020","2020","millions","0.1","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","705","Slovénie","6226","Valeur","7004","Cost of a healthy diet (PPP dollar per person per day)","2017","2017","PPP dollar per person per day","2.798","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","705","Slovénie","6226","Valeur","7004","Cost of a healthy diet (PPP dollar per person per day)","2018","2018","PPP dollar per person per day","2.902","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","705","Slovénie","6226","Valeur","7004","Cost of a healthy diet (PPP dollar per person per day)","2019","2019","PPP dollar per person per day","2.916","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","705","Slovénie","6226","Valeur","7004","Cost of a healthy diet (PPP dollar per person per day)","2020","2020","PPP dollar per person per day","3.07","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","705","Slovénie","6226","Valeur","7007","Cost of starchy staples","2017","2017","PPP dollar per person per day","0.29","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","705","Slovénie","6226","Valeur","7008","Cost of animal source foods","2017","2017","PPP dollar per person per day","0.698","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","705","Slovénie","6226","Valeur","7009","Cost of legumes, nuts and seeds","2017","2017","PPP dollar per person per day","0.346","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","705","Slovénie","6226","Valeur","7010","Cost of vegetables","2017","2017","PPP dollar per person per day","0.722","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","705","Slovénie","6226","Valeur","7011","Cost of fruits","2017","2017","PPP dollar per person per day","0.669","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","705","Slovénie","6226","Valeur","7012","Cost of oils and fats","2017","2017","PPP dollar per person per day","0.072","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","705","Slovénie","6121","Valeur","7005","Percentage of the population unable to afford a healthy diet (percent)","2017","2017","%","0.1","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","705","Slovénie","6121","Valeur","7005","Percentage of the population unable to afford a healthy diet (percent)","2018","2018","%","0.1","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","705","Slovénie","6121","Valeur","7005","Percentage of the population unable to afford a healthy diet (percent)","2019","2019","%","0.1","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","705","Slovénie","6121","Valeur","7005","Percentage of the population unable to afford a healthy diet (percent)","2020","2020","%","0.1","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","705","Slovénie","6132","Valeur","7006","Number of people unable to afford a healthy diet (million)","2017","2017","millions","0","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","705","Slovénie","6132","Valeur","7006","Number of people unable to afford a healthy diet (million)","2018","2018","millions","0","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","705","Slovénie","6132","Valeur","7006","Number of people unable to afford a healthy diet (million)","2019","2019","millions","0","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","705","Slovénie","6132","Valeur","7006","Number of people unable to afford a healthy diet (million)","2020","2020","millions","0","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","729","Soudan","6226","Valeur","7004","Cost of a healthy diet (PPP dollar per person per day)","2017","2017","PPP dollar per person per day","3.674","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","729","Soudan","6226","Valeur","7004","Cost of a healthy diet (PPP dollar per person per day)","2018","2018","PPP dollar per person per day","3.921","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","729","Soudan","6226","Valeur","7004","Cost of a healthy diet (PPP dollar per person per day)","2019","2019","PPP dollar per person per day","4.306","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","729","Soudan","6226","Valeur","7004","Cost of a healthy diet (PPP dollar per person per day)","2020","2020","PPP dollar per person per day","4.308","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","729","Soudan","6226","Valeur","7007","Cost of starchy staples","2017","2017","PPP dollar per person per day","0.547","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","729","Soudan","6226","Valeur","7008","Cost of animal source foods","2017","2017","PPP dollar per person per day","1.203","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","729","Soudan","6226","Valeur","7009","Cost of legumes, nuts and seeds","2017","2017","PPP dollar per person per day","0.509","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","729","Soudan","6226","Valeur","7010","Cost of vegetables","2017","2017","PPP dollar per person per day","0.723","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","729","Soudan","6226","Valeur","7011","Cost of fruits","2017","2017","PPP dollar per person per day","0.48","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","729","Soudan","6226","Valeur","7012","Cost of oils and fats","2017","2017","PPP dollar per person per day","0.211","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","729","Soudan","6121","Valeur","7005","Percentage of the population unable to afford a healthy diet (percent)","2017","2017","%","86.3","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","729","Soudan","6121","Valeur","7005","Percentage of the population unable to afford a healthy diet (percent)","2018","2018","%","89.1","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","729","Soudan","6121","Valeur","7005","Percentage of the population unable to afford a healthy diet (percent)","2019","2019","%","92.1","E","Valeur estimée"
