Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"OA","Séries temporelles annuelles","780","Trinité-et-Tobago","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","728.044","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","780","Trinité-et-Tobago","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","750.563","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","780","Trinité-et-Tobago","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","640.679","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","780","Trinité-et-Tobago","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","728.446","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","788","Tunisie","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","11811.443","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","788","Tunisie","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","5853.778","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","788","Tunisie","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","5957.666","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","788","Tunisie","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","3616.197","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","788","Tunisie","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","7915.93","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","795","Turkménistan","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","5968.383","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","795","Turkménistan","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","2955.061","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","795","Turkménistan","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","3013.322","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","795","Turkménistan","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","2812.629","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","795","Turkménistan","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","2945.446","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","792","Turquie","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","82089.826","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","792","Turquie","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","41183.96","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","792","Turquie","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","40905.866","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","792","Turquie","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","20473.563","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","792","Turquie","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","60271.457","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","798","Tuvalu","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","10.828","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","798","Tuvalu","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","5.598","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","798","Tuvalu","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","5.23","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","798","Tuvalu","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","4.306","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","798","Tuvalu","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","6.886","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","804","Ukraine","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","44657.257","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","804","Ukraine","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","20687.143","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","804","Ukraine","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","23970.114","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","804","Ukraine","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","13600.408","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","804","Ukraine","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","30622.539","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","858","Uruguay","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","3422.2","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","858","Uruguay","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","1654.653","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","858","Uruguay","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","1767.547","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","858","Uruguay","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","164.541","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","858","Uruguay","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","3292.209","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","548","Vanuatu","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","290.239","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","548","Vanuatu","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","146.105","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","548","Vanuatu","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","144.135","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","548","Vanuatu","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","206.733","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","548","Vanuatu","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","69.511","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","862","Venezuela (République bolivarienne du)","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","30563.433","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","862","Venezuela (République bolivarienne du)","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","15183.77","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","862","Venezuela (République bolivarienne du)","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","15379.664","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","862","Venezuela (République bolivarienne du)","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","3778.814","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","862","Venezuela (République bolivarienne du)","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","28198.251","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","704","Viet Nam","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","94033.048","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","704","Viet Nam","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","46412.679","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","704","Viet Nam","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","47620.37","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","704","Viet Nam","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","61898.302","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","704","Viet Nam","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","33642.498","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","887","Yémen","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","30034.389","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","887","Yémen","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","15202.496","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","887","Yémen","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","14831.892","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","887","Yémen","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","18075.808","X","Ciffre de sources internationales",""
